FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES
01/01/2015 12:00:00 AM,2015,1,Jue,02:10:00:PM,Con heridos,Choque,VIA 40 CON 77,1,,1
01/01/2015 12:00:00 AM,2015,1,Jue,02:15:00:PM,Solo daños,Choque,CALLE 14 CR 13,,,1
01/01/2015 12:00:00 AM,2015,1,Jue,02:20:00:PM,Solo daños,Choque,CL 74 CR 38C,,,1
01/01/2015 12:00:00 AM,2015,1,Jue,03:30:00:PM,Con heridos,Choque,CL 45 CR 19,2,,1
01/01/2015 12:00:00 AM,2015,1,Jue,04:20:00:AM,Solo daños,Choque,CRA 15 CLLE 21,,,1
01/01/2015 12:00:00 AM,2015,1,Jue,04:40:00:PM,Con heridos,Choque,CRA 14 CLLE 35,2,,1
01/01/2015 12:00:00 AM,2015,1,Jue,04:50:00:PM,Con heridos,Atropello,CRA 6 CLLE 90,1,,1
01/01/2015 12:00:00 AM,2015,1,Jue,06:00:00:AM,Solo daños,Choque,CRA 6 CLLE 92,,,1
01/01/2015 12:00:00 AM,2015,1,Jue,07:50:00:PM,Solo daños,Choque,CALLE 99 CR 56,,,1
01/01/2015 12:00:00 AM,2015,1,Jue,09:25:00:PM,Solo daños,Choque,CL 47 CR 24,,,1
01/02/2015 12:00:00 AM,2015,1,Vie,01:00:00:PM,Solo daños,Choque,CLLE 64 CRA 44,,,1
01/02/2015 12:00:00 AM,2015,1,Vie,03:10:00:PM,Solo daños,Choque,CALLE 110 CR 51B,,,1
01/02/2015 12:00:00 AM,2015,1,Vie,04:00:00:PM,Solo daños,Choque,CL 80 CR 42H,,,1
01/02/2015 12:00:00 AM,2015,1,Vie,04:05:00:PM,Solo daños,Choque,AV CIRCUNVALAR CR 43 Y CR 46,,,1
01/02/2015 12:00:00 AM,2015,1,Vie,04:20:00:AM,Con muertos,Atropello,CLLE 19 CRA 1,,1,1
01/02/2015 12:00:00 AM,2015,1,Vie,04:40:00:PM,Solo daños,Choque,CR 46 CL 79,,,1
01/02/2015 12:00:00 AM,2015,1,Vie,05:19:00:PM,Solo daños,Choque,CL 72 CR 53,,,1
01/02/2015 12:00:00 AM,2015,1,Vie,05:45:00:PM,Solo daños,Choque,CLLE 53 CRA 46,,,1
01/02/2015 12:00:00 AM,2015,1,Vie,06:30:00:PM,Solo daños,Choque,CR 53 CL 82,,,1
01/02/2015 12:00:00 AM,2015,1,Vie,07:40:00:AM,Solo daños,Choque,CR 27 CL 38,,,1
01/02/2015 12:00:00 AM,2015,1,Vie,08:15:00:AM,Solo daños,Choque,CRA 14 CLLE 38B,,,1
01/02/2015 12:00:00 AM,2015,1,Vie,09:00:00:AM,Solo daños,Choque,CALLE 64 CR 47,,,1
01/02/2015 12:00:00 AM,2015,1,Vie,09:30:00:PM,Solo daños,Choque,CLLE 87 CRA 9G,,,1
01/03/2015 12:00:00 AM,2015,1,Sáb,01:50:00:PM,Solo daños,Choque,CALLE 70 CR 53,,,1
01/03/2015 12:00:00 AM,2015,1,Sáb,02:30:00:PM,Solo daños,Choque,CL 86 CR 59B,,,1
01/03/2015 12:00:00 AM,2015,1,Sáb,03:00:00:PM,Solo daños,Choque,CRA 44 CLLE 59,,,1
01/03/2015 12:00:00 AM,2015,1,Sáb,03:50:00:PM,Solo daños,Choque,CLLE 53D CRA 14,,,1
01/03/2015 12:00:00 AM,2015,1,Sáb,05:30:00:PM,Solo daños,Choque,CRA 44 CLLE 48,,,1
01/03/2015 12:00:00 AM,2015,1,Sáb,08:00:00:AM,Solo daños,Choque,CLLE C98 CRA 51B,,,1
01/03/2015 12:00:00 AM,2015,1,Sáb,08:00:00:PM,Solo daños,Choque,CL 96 CR 4,,,1
01/03/2015 12:00:00 AM,2015,1,Sáb,09:00:00:AM,Solo daños,Choque,CR 42H CL 84B,,,1
01/03/2015 12:00:00 AM,2015,1,Sáb,10:51:00:PM,Solo daños,Choque,CR 42 CL 76,,,1
01/03/2015 12:00:00 AM,2015,1,Sáb,11:00:00:PM,Solo daños,Choque,AVENIDA 110 CRA 15,,,1
01/03/2015 12:00:00 AM,2015,1,Sáb,12:30:00:PM,Solo daños,Choque,CLLE 76 CRA 60,,,1
01/04/2015 12:00:00 AM,2015,1,Dom,01:00:00:AM,Solo daños,Choque,CALLE 82 CR 59,,,1
01/04/2015 12:00:00 AM,2015,1,Dom,02:45:00:AM,Con heridos,Choque,CRA 24 CLLE 53D,1,,1
01/04/2015 12:00:00 AM,2015,1,Dom,03:10:00:PM,Solo daños,Choque,CR 30 CL 47,,,1
01/04/2015 12:00:00 AM,2015,1,Dom,03:24:00:AM,Solo daños,Choque,CALLE 110 CR 9G,,,1
01/04/2015 12:00:00 AM,2015,1,Dom,03:30:00:PM,Solo daños,Choque,CR 22 48 46,,,1
01/04/2015 12:00:00 AM,2015,1,Dom,07:00:00:PM,Solo daños,Choque,CRA 23 CLLE 57,,,1
01/04/2015 12:00:00 AM,2015,1,Dom,11:40:00:AM,Solo daños,Choque,CL 94 CR 3B,,,1
01/05/2015 12:00:00 AM,2015,1,Lun,02:20:00:PM,Solo daños,Choque,CLLE 53 CRA 50 21,,,1
01/05/2015 12:00:00 AM,2015,1,Lun,02:30:00:PM,Solo daños,Choque,CLLE 99 CRA 53,,,1
01/05/2015 12:00:00 AM,2015,1,Lun,04:00:00:PM,Solo daños,Choque,CLLE 45 CRA 36,,,1
01/05/2015 12:00:00 AM,2015,1,Lun,04:50:00:PM,Con heridos,Choque,CLLE C30 CRA 6,1,,1
01/05/2015 12:00:00 AM,2015,1,Lun,06:30:00:PM,Solo daños,Choque,CR 39 CL 73,,,1
01/05/2015 12:00:00 AM,2015,1,Lun,07:00:00:AM,Solo daños,Choque,CL 40 25 07,,,1
01/05/2015 12:00:00 AM,2015,1,Lun,07:40:00:AM,Solo daños,Choque,CLLE 79 CRA 53,,,1
01/05/2015 12:00:00 AM,2015,1,Lun,08:00:00:AM,Solo daños,Choque,CALLE 41 CR 7C,,,1
01/05/2015 12:00:00 AM,2015,1,Lun,08:15:00:AM,Solo daños,Choque,CR 38 34 13,,,1
01/05/2015 12:00:00 AM,2015,1,Lun,10:20:00:AM,Solo daños,Choque,CRA 52 CLLE 86,,,1
01/05/2015 12:00:00 AM,2015,1,Lun,10:40:00:AM,Solo daños,Choque,CR 43 CL 48 Y CL 50,,,1
01/05/2015 12:00:00 AM,2015,1,Lun,12:00:00:PM,Solo daños,Choque,CARRERA 27 CALLE 70,,,1
01/05/2015 12:00:00 AM,2015,1,Lun,12:30:00:PM,Con heridos,Choque,CALLE 75 CR 72,1,,1
01/05/2015 12:00:00 AM,2015,1,Lun,12:30:00:PM,Solo daños,Choque,CALLE 37 CR 25,,,1
01/06/2015 12:00:00 AM,2015,1,Mar,01:35:00:PM,Solo daños,Choque,CLLE 80 CRA 49C,,,1
01/06/2015 12:00:00 AM,2015,1,Mar,03:15:00:PM,Solo daños,Choque,CL 95 CR 49D,,,1
01/06/2015 12:00:00 AM,2015,1,Mar,03:40:00:PM,Solo daños,Choque,CRA 49C CLLE 91,,,1
01/06/2015 12:00:00 AM,2015,1,Mar,03:50:00:PM,Solo daños,Choque,VIA 40 CL 79,,,1
01/06/2015 12:00:00 AM,2015,1,Mar,04:45:00:PM,Solo daños,Choque,CRA 43 CLLE 80,,,1
01/06/2015 12:00:00 AM,2015,1,Mar,06:10:00:PM,Solo daños,Choque,CL 74 CR 56,,,1
01/06/2015 12:00:00 AM,2015,1,Mar,06:15:00:PM,Con heridos,Choque,CL 114 CR 11,1,,1
01/06/2015 12:00:00 AM,2015,1,Mar,07:55:00:AM,Solo daños,Choque,CALLE 76 CR 39,,,1
01/06/2015 12:00:00 AM,2015,1,Mar,08:30:00:AM,Solo daños,Choque,CR 40 CL 33,,,1
01/06/2015 12:00:00 AM,2015,1,Mar,09:20:00:AM,Solo daños,Choque,CALLE 70 CR 60,,,1
01/06/2015 12:00:00 AM,2015,1,Mar,10:40:00:AM,Solo daños,Choque,CALLE 110 12F 29,,,1
01/06/2015 12:00:00 AM,2015,1,Mar,12:15:00:PM,Solo daños,Otro,VIA 40 CLLE 85,,,1
01/07/2015 12:00:00 AM,2015,1,Mié,01:25:00:PM,Solo daños,Choque,CLLE 19 CRA 2C,,,1
01/07/2015 12:00:00 AM,2015,1,Mié,01:50:00:PM,Con heridos,Choque,CLLE 68B CRA 26B,1,,1
01/07/2015 12:00:00 AM,2015,1,Mié,03:00:00:PM,Solo daños,Choque,CLLE 90 CRA 2,,,1
01/07/2015 12:00:00 AM,2015,1,Mié,05:15:00:PM,Solo daños,Choque,CALLE 74 58 26,,,1
01/07/2015 12:00:00 AM,2015,1,Mié,06:10:00:AM,Con heridos,Choque,CRA 50 CLLE 45,2,,1
01/07/2015 12:00:00 AM,2015,1,Mié,06:20:00:PM,Solo daños,Choque,CRA 38 CLLE 70B,,,1
01/07/2015 12:00:00 AM,2015,1,Mié,06:50:00:PM,Solo daños,Choque,CRA 60 CLLE 79,,,1
01/07/2015 12:00:00 AM,2015,1,Mié,06:59:00:AM,Solo daños,Choque,CALLE 84B CR 39A,,,1
01/07/2015 12:00:00 AM,2015,1,Mié,07:30:00:AM,Solo daños,Choque,AVENIDA 110 CRA 15,,,1
01/07/2015 12:00:00 AM,2015,1,Mié,08:10:00:AM,Solo daños,Choque,CR38 CL 43,,,1
01/07/2015 12:00:00 AM,2015,1,Mié,09:10:00:AM,Solo daños,Choque,CLLE 17 CRA 8,,,1
01/07/2015 12:00:00 AM,2015,1,Mié,09:50:00:AM,Solo daños,Choque,cCLLE 70C CRA 25B,,,1
01/07/2015 12:00:00 AM,2015,1,Mié,10:30:00:AM,Solo daños,Choque,CALLE 47 CR 20,,,1
01/07/2015 12:00:00 AM,2015,1,Mié,11:25:00:AM,Con heridos,Volcamiento,CR 50 CL 43,2,,1
01/07/2015 12:00:00 AM,2015,1,Mié,11:45:00:AM,Con heridos,Choque,CR 14 CL 63,2,,1
01/07/2015 12:00:00 AM,2015,1,Mié,12:10:00:PM,Solo daños,Choque,CLLE 30 CRA 10,,,1
01/08/2015 12:00:00 AM,2015,1,Jue,01:30:00:PM,Solo daños,Choque,CLLE 47 CRA 32,,,1
01/08/2015 12:00:00 AM,2015,1,Jue,02:00:00:PM,Solo daños,Choque,CLLE 19 CRA 8,,,1
01/08/2015 12:00:00 AM,2015,1,Jue,03:20:00:PM,Solo daños,Choque,CLLE 27 CRA 63B,,,1
01/08/2015 12:00:00 AM,2015,1,Jue,03:40:00:PM,Solo daños,Choque,CL 98 CR 52C,,,1
01/08/2015 12:00:00 AM,2015,1,Jue,05:00:00:PM,Con heridos,Choque,CR 44 CL 57,1,,1
01/08/2015 12:00:00 AM,2015,1,Jue,06:20:00:AM,Solo daños,Choque,CRA 22 CLLE 47B,,,1
01/08/2015 12:00:00 AM,2015,1,Jue,06:45:00:AM,Solo daños,Choque,CLLE 84 CRA 57,,,1
01/08/2015 12:00:00 AM,2015,1,Jue,06:55:00:AM,Solo daños,Choque,CLLE 70C CRA 26D,,,1
01/08/2015 12:00:00 AM,2015,1,Jue,07:00:00:PM,Solo daños,Choque,AVENIDA 110 VIA 40,,,1
01/08/2015 12:00:00 AM,2015,1,Jue,07:20:00:PM,Solo daños,Choque,CLLE 72 CRA 41B,,,1
01/08/2015 12:00:00 AM,2015,1,Jue,09:10:00:PM,Con heridos,Choque,CRA 21 CLLE 41,1,,1
01/08/2015 12:00:00 AM,2015,1,Jue,11:00:00:PM,Solo daños,Choque,CLLE 72 CRA 38,,,1
01/08/2015 12:00:00 AM,2015,1,Jue,11:10:00:AM,Con heridos,Choque,CLLE 110 CRA 31,1,,1
01/08/2015 12:00:00 AM,2015,1,Jue,11:30:00:AM,Solo daños,Choque,CLLE 72 CRA 58,,,1
01/09/2015 12:00:00 AM,2015,1,Vie,03:10:00:PM,Solo daños,Choque,CARRERA 53 CALLE 61 109,,,1
01/09/2015 12:00:00 AM,2015,1,Vie,04:50:00:PM,Solo daños,Choque,CR 53 82 253,,,1
01/09/2015 12:00:00 AM,2015,1,Vie,05:40:00:PM,Solo daños,Choque,CRA 50 CLLE 80,,,1
01/09/2015 12:00:00 AM,2015,1,Vie,06:00:00:PM,Solo daños,Choque,CLLE 30 CRA 46,,,1
01/09/2015 12:00:00 AM,2015,1,Vie,06:10:00:PM,Solo daños,Choque,CLLE 92 CRA 40A,,,1
01/09/2015 12:00:00 AM,2015,1,Vie,06:20:00:PM,Solo daños,Choque,CLLE 17 CRA 33,,,1
01/09/2015 12:00:00 AM,2015,1,Vie,07:52:00:AM,Solo daños,Choque,CALLE 17 CR 22,,,1
01/09/2015 12:00:00 AM,2015,1,Vie,08:50:00:AM,Solo daños,Choque,CLLE 45 CRA 8D,,,1
01/09/2015 12:00:00 AM,2015,1,Vie,09:00:00:AM,Solo daños,Choque,CLLE 82 CRA 53,,,1
01/09/2015 12:00:00 AM,2015,1,Vie,10:15:00:AM,Solo daños,Choque,CLLE 35 CRA 33,,,1
01/09/2015 12:00:00 AM,2015,1,Vie,11:00:00:AM,Solo daños,Choque,CLLE 106 CRA 50,,,1
01/09/2015 12:00:00 AM,2015,1,Vie,11:25:00:AM,Solo daños,Choque,CONCENTRADOS DEL NORTE UBICADO EN LA CRA 42 CL 7,,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,01:00:00:PM,Con heridos,Choque,CL 110 CR 13,2,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,01:40:00:PM,Solo daños,Choque,CRA 4 CLLE 35,,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,02:10:00:PM,Solo daños,Choque,CLLE 98 CRA 59B,,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,03:10:00:PM,Solo daños,Choque,CRA 42F CLLE 79,,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,04:10:00:AM,Con heridos,Atropello,AV CIRCUNVALAR CALLE 47B,2,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,04:14:00:PM,Solo daños,Choque,CLLE 45B CRA 13C,,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,04:40:00:PM,Solo daños,Choque,CALLE 63B CR 28,,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,05:00:00:AM,Con heridos,Choque,CALLE 49 1A 41,2,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,08:00:00:AM,Solo daños,Choque,CLLE 30 CRA 6B,,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,08:30:00:AM,Con heridos,Atropello,AVENIDA 47 CLLE 60,1,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,09:10:00:AM,Solo daños,Choque,CRA 45 CLLE 84,,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,10:50:00:AM,Solo daños,Choque,CRA 38 CLLE 54,,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,12:10:00:PM,Solo daños,Choque,AV CIRCUNVALAR CR 46,,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,12:30:00:PM,Solo daños,Choque,CRA 27 CLLE 39,,,1
01/10/2015 12:00:00 AM,2015,1,Sáb,12:30:00:PM,Solo daños,Choque,VIA 40 CALLE 68B,,,1
01/11/2015 12:00:00 AM,2015,1,Dom,02:00:00:PM,Solo daños,Choque,AVENIDA DEL RIO KM 1 + 100,,,1
01/11/2015 12:00:00 AM,2015,1,Dom,02:30:00:PM,Solo daños,Choque,CALLE 17 CR 8,,,1
01/11/2015 12:00:00 AM,2015,1,Dom,02:30:00:PM,Solo daños,Choque,CR 42 CALLE 99A,,,1
01/11/2015 12:00:00 AM,2015,1,Dom,04:00:00:PM,Solo daños,Choque,CRA 31 CLLE 69C,,,1
01/11/2015 12:00:00 AM,2015,1,Dom,07:30:00:AM,Solo daños,Choque,CALLE 45 MURILLO CON 1,,,1
01/11/2015 12:00:00 AM,2015,1,Dom,09:00:00:AM,Solo daños,Choque,CRA 50 CLLE 43,,,1
01/11/2015 12:00:00 AM,2015,1,Dom,10:00:00:PM,Solo daños,Choque,CRA 51B CLLE 100,,,1
01/11/2015 12:00:00 AM,2015,1,Dom,10:15:00:PM,Con heridos,Choque,CR 38 CL 54,2,,1
01/11/2015 12:00:00 AM,2015,1,Dom,11:00:00:AM,Solo daños,Choque,AV CIRCUNVALAR CR 26,,,1
01/11/2015 12:00:00 AM,2015,1,Dom,12:00:00:PM,Solo daños,Choque,CRA 38 CLLE 80,,,1
01/12/2015 12:00:00 AM,2015,1,Lun,02:00:00:PM,Con heridos,Choque,CR 8G CL 50A,1,,1
01/12/2015 12:00:00 AM,2015,1,Lun,03:30:00:PM,Con heridos,Choque,CALLE 47 CRA 9,4,,1
01/12/2015 12:00:00 AM,2015,1,Lun,04:00:00:AM,Solo daños,Choque,CA 38 CLLE 56,,,1
01/12/2015 12:00:00 AM,2015,1,Lun,04:10:00:PM,Solo daños,Choque,CLLE 49 CRA 2C,,,1
01/12/2015 12:00:00 AM,2015,1,Lun,05:00:00:PM,Solo daños,Choque,CLLE 71 CRA 41,,,1
01/12/2015 12:00:00 AM,2015,1,Lun,05:40:00:PM,Solo daños,Choque,CALLE 82 CR 42G,,,1
01/12/2015 12:00:00 AM,2015,1,Lun,08:00:00:PM,Solo daños,Choque,CLLE 45 AVENIDA 110,,,1
01/12/2015 12:00:00 AM,2015,1,Lun,08:10:00:PM,Solo daños,Choque,CLLE 45 CR 8A,,,1
01/12/2015 12:00:00 AM,2015,1,Lun,11:30:00:PM,Solo daños,Choque,AV CIRCUNVALAR CR 15 SUR,,,1
01/12/2015 12:00:00 AM,2015,1,Lun,12:00:00:PM,Solo daños,Choque,CALLE 94 CR 52B,,,1
01/13/2015 12:00:00 AM,2015,1,Mar,02:30:00:PM,Solo daños,Choque,VIA 40 CLLE 85B,,,1
01/13/2015 12:00:00 AM,2015,1,Mar,05:00:00:AM,Solo daños,Choque,CLLE 73 CRA 26A,,,1
01/13/2015 12:00:00 AM,2015,1,Mar,07:00:00:AM,Solo daños,Choque,CALLE 4 CR 64,,,1
01/13/2015 12:00:00 AM,2015,1,Mar,07:00:00:AM,Solo daños,Choque,CALLE 94 CR 65,,,1
01/13/2015 12:00:00 AM,2015,1,Mar,07:00:00:PM,Solo daños,Choque,CLLE 30 CRA 27,,,1
01/13/2015 12:00:00 AM,2015,1,Mar,07:30:00:AM,Solo daños,Choque,AV CIRCUNVALAR ENTRADA 20 DE JULIO,,,1
01/13/2015 12:00:00 AM,2015,1,Mar,07:35:00:PM,Solo daños,Choque,CLLE 30 CRA 11,,,1
01/13/2015 12:00:00 AM,2015,1,Mar,07:40:00:AM,Con heridos,Caida Ocupante,CR 27 CL 105,1,,1
01/13/2015 12:00:00 AM,2015,1,Mar,08:30:00:AM,Solo daños,Choque,VIA 40 CALLE 106,,,1
01/13/2015 12:00:00 AM,2015,1,Mar,09:00:00:AM,Solo daños,Choque,CRA 9J DAIG 68,,,1
01/13/2015 12:00:00 AM,2015,1,Mar,10:40:00:AM,Con heridos,Caida Ocupante,CALLE 74 47 68,1,,1
01/13/2015 12:00:00 AM,2015,1,Mar,11:20:00:AM,Con heridos,Atropello,CLLE 82 CRA 46,1,,1
01/14/2015 12:00:00 AM,2015,1,Mié,04:45:00:PM,Solo daños,Choque,CLLE 72 CRA 38,,,1
01/14/2015 12:00:00 AM,2015,1,Mié,05:44:00:PM,Solo daños,Choque,CR 45 CL 32,,,1
01/14/2015 12:00:00 AM,2015,1,Mié,06:30:00:AM,Solo daños,Choque,CL 75 CR 53,,,1
01/14/2015 12:00:00 AM,2015,1,Mié,07:00:00:PM,Solo daños,Choque,CRA 67 CLLE 84,,,1
01/14/2015 12:00:00 AM,2015,1,Mié,07:02:00:AM,Solo daños,Choque,CALLE 85 CR 57,,,1
01/14/2015 12:00:00 AM,2015,1,Mié,07:30:00:PM,Con heridos,Choque,CLLE 6 CRA 46,2,,1
01/14/2015 12:00:00 AM,2015,1,Mié,10:00:00:AM,Solo daños,Choque,CR 32 CL 36,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,01:00:00:PM,Solo daños,Choque,CRA 45 CL 45,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,01:20:00:PM,Solo daños,Choque,CLLE 110 CR 93,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,01:50:00:PM,Solo daños,Choque,ESTACION DE SERVICIO PETROMIL DE LA CALLE 30 CR 32,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,02:15:00:PM,Con heridos,Atropello,CL 90 CR 2C,2,,1
01/15/2015 12:00:00 AM,2015,1,Jue,03:00:00:PM,Solo daños,Choque,VIA 40 CLLE 77,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,03:33:00:PM,Solo daños,Choque,CRA 54 CLLE 59,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,04:00:00:PM,Solo daños,Choque,CL 90 CR 49C,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,04:00:00:PM,Solo daños,Choque,CR 18 CL 39,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,04:35:00:PM,Con heridos,Choque,CRA 43 CLLE 8F,2,,1
01/15/2015 12:00:00 AM,2015,1,Jue,04:37:00:PM,Solo daños,Choque,CRA 13C CLLE 36B,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,04:50:00:PM,Solo daños,Choque,CR 38 CL 45,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,05:25:00:PM,Solo daños,Choque,CRA 53 CLLE 75,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,05:50:00:AM,Solo daños,Choque,CL 79 CR 75,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,06:40:00:PM,Solo daños,Choque,CRA 47 CLLE 84,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,07:50:00:AM,Solo daños,Choque,CR 58 75 58,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,08:40:00:AM,Solo daños,Choque,CALLE 63B CR 25,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,11:20:00:AM,Solo daños,Otro,CRA 51 CLLE 76,,,1
01/15/2015 12:00:00 AM,2015,1,Jue,12:10:00:PM,Solo daños,Choque,CRA 42H CLLE 80,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,01:20:00:PM,Solo daños,Choque,CALLE 110 5B 113,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,02:15:00:PM,Solo daños,Choque,CR 45 CL 80,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,04:10:00:PM,Solo daños,Choque,CLLE 75 CRA 54,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,04:30:00:PM,Solo daños,Choque,CLLE 50 CRA 10 SUR,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,06:20:00:PM,Solo daños,Choque,CLLE 85 CRA 53,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,06:40:00:AM,Solo daños,Choque,CRA 9 CLLE 5,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,07:10:00:PM,Solo daños,Choque,CRA 38 CLLE 77,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,07:15:00:AM,Solo daños,Choque,VIA JUAN MINA ENTRADA PINAL DEL RIO,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,07:30:00:AM,Solo daños,Choque,CLLE 75 CRA 59,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,07:40:00:AM,Solo daños,Choque,CALLE 47 CR 25,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,08:05:00:AM,Solo daños,Choque,CALLE 64 46 106,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,08:30:00:AM,Solo daños,Choque,CLLE 76 CRA 65,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,08:40:00:AM,Solo daños,Choque,VIA 40 78B 190,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,09:30:00:PM,Solo daños,Choque,CR 47 CL 75,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,10:00:00:AM,Con heridos,Choque,CRA 64C CLLE 86,2,,1
01/16/2015 12:00:00 AM,2015,1,Vie,11:30:00:AM,Solo daños,Choque,CLLE 75 CRA 57,,,1
01/16/2015 12:00:00 AM,2015,1,Vie,11:40:00:AM,Con heridos,Atropello,AV CIRCUNVALAR ENTRADA 20 DE JULIO,2,,1
01/16/2015 12:00:00 AM,2015,1,Vie,12:20:00:PM,Solo daños,Choque,CRA 24 CLLE 63B,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,01:00:00:PM,Solo daños,Choque,CLLE 70 CRA 45,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,01:20:00:AM,Solo daños,Choque,CLLE 76 CRA 47,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,01:20:00:PM,Solo daños,Choque,VIA 40 CRA 68,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,01:30:00:PM,Solo daños,Choque,CALLE 19 3B 21,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,02:00:00:PM,Solo daños,Choque,CR 50 CL 43,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,02:15:00:PM,Solo daños,Choque,CALLE 98 A 49D 104,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,02:20:00:PM,Solo daños,Choque,AVENIDA 110 CLLE 47,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,02:20:00:PM,Solo daños,Choque,CLLE 17 CRA 17,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,02:25:00:PM,Solo daños,Choque,CR 41D CL 75B,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,03:10:00:PM,Solo daños,Choque,AVENIDA 110 CRA 10,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,04:09:00:PM,Con heridos,Choque,AV CIRCUNVALAR CL 48C,3,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,06:45:00:PM,Solo daños,Choque,CLLE 86 CRA 65,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,07:15:00:PM,Solo daños,Choque,CLLE 75 CRA 47,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,09:15:00:AM,Solo daños,Choque,CRA 21 CLLE 44,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,09:30:00:AM,Solo daños,Choque,AVENIDA 110 CRA 38,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,10:30:00:AM,Solo daños,Choque,CRA 9C CLLE 36B,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,12:00:00:PM,Solo daños,Choque,AVENIDA 110 CRA 11D,,,1
01/17/2015 12:00:00 AM,2015,1,Sáb,12:20:00:PM,Solo daños,Choque,CLLE 94 CRA 57,,,1
01/18/2015 12:00:00 AM,2015,1,Dom,02:30:00:PM,Solo daños,Choque,CLLE 79 CRA 57,,,1
01/18/2015 12:00:00 AM,2015,1,Dom,03:00:00:PM,Solo daños,Choque,VIA 40 CL 67,,,1
01/18/2015 12:00:00 AM,2015,1,Dom,05:20:00:PM,Solo daños,Choque,AV CIRCUNVALAR + 200 MTS EL PUEBLITO,,,1
01/18/2015 12:00:00 AM,2015,1,Dom,05:35:00:PM,Solo daños,Choque,CR 1 CL 46,,,1
01/18/2015 12:00:00 AM,2015,1,Dom,06:55:00:PM,Con heridos,Atropello,CLLE 19 CRA 3,2,,1
01/18/2015 12:00:00 AM,2015,1,Dom,12:30:00:PM,Con heridos,Choque,CLLE 65B CRA 24,1,,1
